identifier,size,kitchens,bathrooms,floor,type,year,condition,elevator,subway,district,rooms,recentOwner,longitude,latitude
75846,2,1.0,25.0,1.0,1992.0,3,6,True,False,62858.0,2.0,True,-1.0678939183081557,-0.5001413779302443
139694,2,1.0,12.0,3.0,2004.0,1,6,True,False,43197.0,3.0,False,-0.7932171427004092,-0.5001413283503435
14068,2,1.0,6.0,4.0,1990.0,4,2,True,False,44242.0,2.0,False,-1.4090738171312394,-0.5001413785497718
102398,3,1.0,18.0,4.0,2003.0,3,6,False,False,37661.0,3.0,True,1.7592832705978347,-0.5001412780447105
22563,2,1.0,5.0,4.0,1994.0,1,2,False,False,34641.0,2.0,False,2.5258550076063773,-0.5001412717432309
74801,3,2.0,10.0,4.0,2010.0,1,6,False,False,77472.0,3.0,True,-0.29765547856974905,-0.5001412824345054
94357,3,1.0,12.0,3.0,1987.0,1,2,False,False,133064.0,2.0,True,-0.5256564864645692,-0.5001412562550434
127096,2,1.0,6.0,4.0,1987.0,1,4,False,False,59606.0,2.0,True,-0.8398657496524422,-0.500141309817621
35480,2,1.0,6.0,4.0,2012.0,4,6,False,False,64868.0,2.0,False,0.31830983890494396,-0.49986971051935675
123104,1,0.0,20.0,4.0,2005.0,3,6,True,False,51193.0,0.0,False,0.2806107026898459,-0.5001413865682277
90258,1,1.0,18.0,1.0,2006.0,4,6,True,False,75566.0,2.0,False,-0.4010021740298249,-0.5001413554856481
89981,2,1.0,6.0,4.0,1986.0,3,2,True,False,123002.0,2.0,True,0.40593045376811737,-0.5001412391383836
99407,3,1.0,8.0,3.0,2011.0,4,6,False,False,63444.0,2.0,False,1.295377473368355,-0.5001413496443887
13704,2,1.0,18.0,1.0,1999.0,3,6,False,False,76520.0,2.0,True,-0.6962396456858394,-0.5001412500243668
5555,2,1.0,18.0,1.0,1991.0,3,6,True,False,123204.0,2.0,True,-0.3717364540934339,-0.5001412894263157
150398,2,2.0,16.0,3.0,2005.0,4,6,False,False,36869.0,2.0,False,1.8286382737141134,-0.5001412782748208
80570,2,1.0,6.0,4.0,1996.0,4,2,True,False,48852.0,2.0,False,1.807330656739445,-0.5001413163138093
129639,2,1.0,11.0,4.0,2005.0,3,6,False,False,39294.0,1.0,False,-0.18667660927944252,-0.5001412431564619
15970,2,1.0,30.0,1.0,2008.0,3,6,False,False,79346.0,3.0,True,0.847537266247813,-0.5001413500692076
17420,3,1.0,21.0,3.0,2010.0,3,6,True,False,45854.0,2.0,True,1.560941813673517,-0.5001413650971747
25307,1,1.0,21.0,1.0,2006.0,4,6,True,False,56205.0,2.0,True,-1.4365469268442312,-0.500141358300073
125908,1,1.0,30.0,1.0,2003.0,1,6,False,False,56528.0,2.0,True,-1.4713670223973985,-0.5001412467497214
111908,1,1.0,22.0,1.0,1998.0,4,6,True,False,54612.0,3.0,True,-0.989535122933059,-0.5001413807977716
14685,2,1.0,6.0,4.0,2006.0,1,6,True,False,47814.0,2.0,False,-1.679309808321828,-0.5001413284211467
99608,2,1.0,6.0,4.0,1981.0,1,4,True,False,90102.0,2.0,False,-0.9846869271013432,-0.5001412522900673
135925,2,1.0,16.0,1.0,1994.0,1,6,True,True,95294.0,2.0,True,0.11195595749682741,-0.5001413497151919
127018,1,1.0,18.0,3.0,2012.0,3,6,False,False,32854.0,2.0,True,-3.563601180435037,-0.4998286936391822
137086,3,1.0,12.0,1.0,1970.0,3,6,False,False,111445.0,1.0,True,-0.5806841881734259,-0.5001412561842402
69372,3,1.0,6.0,4.0,1986.0,3,2,False,False,123002.0,2.0,True,0.40593045376811737,-0.5001412391383836
47773,4,2.0,29.0,1.0,2000.0,1,6,True,False,58126.0,3.0,True,-0.32321375463493585,-0.5001413376255552
106354,1,1.0,32.0,1.0,2005.0,4,6,True,False,61390.0,2.0,True,-1.0292441554593783,-0.5001413731864337
33161,2,1.0,4.0,3.0,1963.0,1,4,False,False,91440.0,2.0,False,0.25847468250590433,-0.5001413507418375
35126,3,2.0,14.0,3.0,2004.0,1,6,True,False,64750.0,2.0,False,1.6464438891816062,-0.5001412381471396
116775,2,1.0,6.0,4.0,1992.0,4,2,True,False,39314.0,2.0,False,-0.12555131673459197,-0.5001413072864086
67433,2,1.0,5.0,4.0,1967.0,4,2,True,False,88366.0,2.0,True,-0.8364434937712935,-0.5001413621588443
38593,2,1.0,16.0,1.0,1994.0,4,6,True,False,70719.0,2.0,True,0.5773012750573209,-0.5001413612207026
128278,2,1.0,6.0,4.0,2001.0,4,2,True,False,49956.0,2.0,True,1.3715769882470275,-0.5001413656104975
83444,1,1.0,24.0,1.0,2007.0,4,6,True,False,85308.0,2.0,True,0.8122418573778546,-0.500141238111738
55945,3,1.0,17.0,1.0,1987.0,3,2,True,False,133455.0,2.0,True,0.18289986512932258,-0.5001413139773055
11671,3,2.0,6.0,4.0,2009.0,4,6,False,False,54824.0,3.0,False,-1.4229937071242962,-0.5001412916743155
38093,5,2.0,6.0,4.0,2010.0,1,6,False,False,40128.0,3.0,True,2.5966495310536692,-0.5001412996396691
83273,2,1.0,6.0,4.0,1992.0,4,2,True,False,82214.0,1.0,True,-0.7823664186961159,-0.5001413085254636
122984,2,1.0,13.0,3.0,2003.0,4,6,True,True,104484.0,2.0,True,-0.6708171734255054,-0.49985923900004253
38449,2,1.0,24.0,1.0,2000.0,3,6,True,False,51836.0,2.0,True,-1.3437521870178502,-0.5001412644328064
140897,1,1.0,24.0,1.0,1990.0,3,6,False,False,52501.0,2.0,True,-1.1373711448487438,-0.500141244059202
125742,1,1.0,25.0,1.0,1998.0,3,6,True,False,57134.0,2.0,True,0.8890117482367346,-0.5001413580168604
96646,1,1.0,26.0,1.0,2000.0,1,6,True,False,57710.0,2.0,True,-0.2339363333531195,-0.5001413426879799
9554,2,1.0,14.0,4.0,2012.0,3,6,False,False,47447.0,2.0,False,2.385148685443238,-0.49981518716085094
17646,2,1.0,5.0,4.0,1985.0,4,2,True,True,103404.0,2.0,True,-0.22248807260772527,-0.5001413882144008
93524,2,2.0,6.0,4.0,2004.0,1,2,True,False,38281.0,2.0,False,1.8214270916786943,-0.5001412782217184
10872,2,1.0,6.0,4.0,2000.0,4,2,True,False,53640.0,2.0,True,1.6673033536002801,-0.5001413126497466
25822,1,1.0,22.0,4.0,2003.0,3,6,True,False,72473.0,2.0,True,0.7351188766264927,-0.5001412667516093
87050,3,2.0,18.0,3.0,2003.0,3,6,True,False,58984.0,2.0,False,0.2435634247378284,-0.5001413142959197
90842,2,1.0,6.0,4.0,1984.0,4,2,False,False,106583.0,2.0,True,-0.6319908656304389,-0.5001413750096146
60032,2,1.0,22.0,3.0,2006.0,1,6,False,True,92359.0,2.0,False,-0.7338437192376178,-0.5001412870721113
143903,1,1.0,16.0,4.0,2004.0,4,6,True,False,83020.0,2.0,True,-0.84734853929747,-0.5001413405107833
47923,1,1.0,6.0,4.0,1990.0,3,2,False,True,79938.0,2.0,True,-1.0222230987506953,-0.5001413184556044
149382,2,1.0,18.0,1.0,2009.0,4,6,False,False,56192.0,2.0,False,-0.12138213992694655,-0.5001412470506348
63349,3,1.0,20.0,1.0,1990.0,3,6,True,False,88754.0,2.0,True,0.23819917444778824,-0.500141338970815
75752,3,1.0,14.0,3.0,1986.0,1,6,True,True,89043.0,2.0,True,0.12280668150112076,-0.500141263229153
94200,2,1.0,6.0,4.0,1995.0,3,2,False,False,56473.0,2.0,True,-1.0572876411525778,-0.5001413020115744
8243,2,1.0,18.0,1.0,1995.0,4,6,True,False,49964.0,2.0,True,-0.5975646011111903,-0.5001413163492109
145748,4,2.0,23.0,1.0,2005.0,4,6,False,False,72589.0,4.0,True,0.20344698079704754,-0.5001412396694072
148602,2,1.0,5.0,4.0,1958.0,1,2,False,False,122373.0,2.0,False,0.2517659745482666,-0.49979472280457043
57510,2,1.0,12.0,4.0,1994.0,4,6,False,True,59499.0,2.0,True,0.1576267770542878,-0.5001413322445164
19082,1,1.0,12.0,3.0,2002.0,4,6,True,True,93124.0,1.0,True,-0.7275152619335483,-0.5001413155349747
4828,2,1.0,24.0,1.0,2003.0,3,6,True,False,42930.0,2.0,True,-0.2152497298113165,-0.5001413309169574
151300,1,1.0,14.0,4.0,2007.0,4,6,True,False,62702.0,2.0,True,-0.6357526310237193,-0.5001412485552016
72163,3,1.0,6.0,4.0,1979.0,3,6,True,False,60949.0,2.0,True,-0.21606455264014304,-0.5001412811954504
147406,3,1.0,6.0,4.0,1988.0,3,2,True,False,85761.0,2.0,True,-0.47885849532714037,-0.5001413160659983
144894,1,1.0,6.0,4.0,1994.0,2,2,True,False,49964.0,2.0,False,-0.5975646011111903,-0.5001413163492109
107329,2,2.0,6.0,4.0,2004.0,4,2,False,False,38281.0,3.0,False,1.8214270916786943,-0.5001412782217184
104980,1,1.0,20.0,1.0,1997.0,1,6,True,False,62103.0,2.0,False,-1.0563505948993452,-0.5001412458646821
38955,1,1.0,6.0,4.0,1990.0,3,4,False,True,80845.0,2.0,True,0.1943888670162498,-0.5001412986484252
86670,2,1.0,12.0,4.0,2007.0,1,6,False,False,37335.0,2.0,True,3.8335234244981873,-0.5001413641059307
21091,2,1.0,6.0,1.0,1984.0,3,2,True,False,50187.0,2.0,False,-0.36452527205801494,-0.5001413520516956
71655,2,1.0,20.0,3.0,2009.0,4,6,False,False,62070.0,2.0,False,1.647326613912859,-0.500141380018937
140278,2,1.0,6.0,4.0,2000.0,3,2,True,False,41411.0,3.0,False,1.8309333580153901,-0.5001413115699987
143607,1,1.0,6.0,4.0,2004.0,3,2,True,False,45307.0,2.0,False,-0.5111118989694218,-0.5001412914265045
149315,1,1.0,18.0,1.0,1992.0,3,6,False,False,63664.0,2.0,True,-0.19311370962737492,-0.5001412575826023
100096,2,1.0,15.0,3.0,2006.0,4,6,False,True,92522.0,2.0,True,-0.2964739854678975,-0.5001412584499407
73755,2,1.0,6.0,4.0,2003.0,4,2,False,False,46072.0,2.0,True,-1.1406983380665727,-0.5001413435199169
139856,2,1.0,6.0,4.0,1992.0,4,2,True,False,75738.0,2.0,True,0.7709031791937856,-0.5001413831696769
96421,3,2.0,14.0,3.0,2005.0,4,6,False,False,86631.0,3.0,True,-0.7708095149067623,-0.5001413758238509
80421,1,1.0,3.0,4.0,1985.0,1,2,True,False,131810.0,2.0,True,-0.3413571429575211,-0.5001412649638299
7993,2,1.0,6.0,4.0,1987.0,1,2,False,False,39605.0,2.0,False,1.3976105776290058,-0.5001413042241726
56413,2,2.0,9.0,1.0,1996.0,2,6,False,False,48510.0,2.0,True,-0.37412660105803036,-0.5001413079236369
112790,3,2.0,32.0,3.0,2010.0,3,6,False,False,66300.0,3.0,True,-0.9963253131735698,-0.5001413517507822
45160,4,2.0,6.0,4.0,2003.0,4,6,False,False,52980.0,3.0,True,1.7745476182583926,-0.5001413102424398
135024,2,1.0,17.0,4.0,2006.0,4,6,True,False,42884.0,2.0,True,2.61587934981469,-0.5001413291114774
115706,1,1.0,28.0,3.0,2005.0,4,6,False,False,66988.0,1.0,False,1.2516214874586997,-0.5001412439529973
145049,2,1.0,26.0,3.0,2005.0,4,6,True,False,64222.0,2.0,True,-0.5679865324236574,-0.5001412398818166
134450,2,1.0,15.0,4.0,2012.0,2,6,False,False,37328.0,2.0,False,3.285039017633308,-0.5001413141189118
2147,2,1.0,8.0,3.0,2004.0,4,6,True,True,106634.0,2.0,True,-0.33333113809327564,-0.5001413379264686
86592,1,2.0,16.0,1.0,2007.0,4,6,False,False,83321.0,2.0,True,-0.2745552513716816,-0.5001412824522062
14152,1,1.0,6.0,4.0,1989.0,3,2,True,False,86585.0,2.0,False,0.2194310886231122,-0.5001412348370926
64604,1,1.0,6.0,4.0,1988.0,1,2,False,False,91462.0,2.0,True,-0.44706682462130015,-0.5001413392894292
58089,2,1.0,6.0,4.0,2005.0,4,2,False,False,33905.0,2.0,False,3.0663269899875543,-0.5001412849303162
6745,1,1.0,6.0,4.0,1986.0,3,2,True,False,38492.0,2.0,True,-2.7486832889142856,-0.5001413796295198
65453,1,1.0,22.0,1.0,2004.0,4,6,True,False,57890.0,2.0,True,-1.1974779088574887,-0.5001412728583804
76466,1,1.0,30.0,1.0,2001.0,3,6,False,False,57372.0,2.0,True,-1.477016460677494,-0.5001412488384142
83301,1,1.0,22.0,1.0,2004.0,1,6,True,True,81362.0,2.0,True,-0.5924855388113021,-0.5001413335366738
52875,2,1.0,28.0,3.0,2009.0,4,6,True,False,44394.0,3.0,True,1.6992579888720594,-0.5001412982944095
66387,2,1.0,6.0,4.0,1987.0,3,2,True,False,44805.0,2.0,False,-1.0094167999571604,-0.5001413790276931
76897,2,1.0,6.0,4.0,1980.0,3,2,True,False,87885.0,2.0,False,-0.8246964646552041,-0.5001413374485474
118633,2,1.0,10.0,4.0,2010.0,4,6,False,False,37148.0,2.0,False,-2.517232864377327,-0.500141240678352
58342,2,1.0,6.0,4.0,1994.0,4,2,True,False,56893.0,2.0,True,-0.25585506744943187,-0.5001413495027824
48712,2,1.0,28.0,3.0,2014.0,1,6,False,False,45536.0,2.0,False,1.7104889635297278,-0.4997877948409491
50889,3,2.0,11.0,4.0,2004.0,3,6,True,True,116117.0,3.0,True,-0.6415378731085711,-0.5001412584145392
108258,2,1.0,22.0,1.0,1996.0,4,6,True,False,74931.0,2.0,True,1.5505664029860151,-0.5001412409969661
74768,3,2.0,18.0,3.0,2010.0,1,6,False,False,47875.0,3.0,True,-0.5050957904163975,-0.5001412789828522
143266,1,1.0,27.0,1.0,2011.0,3,6,False,False,54117.0,1.0,False,-0.9855696518325961,-0.5001413618225293
114769,1,1.0,6.0,4.0,1995.0,4,4,False,True,88954.0,2.0,True,0.06451968847686122,-0.5001413838954091
71007,3,1.0,6.0,4.0,2003.0,4,6,True,False,48420.0,3.0,False,0.05100720989826604,-0.5001412935860005
12626,1,1.0,16.0,3.0,2009.0,1,6,False,False,70141.0,2.0,True,-0.18632351938686417,-0.5001413336605792
109754,2,1.0,6.0,4.0,2000.0,1,2,False,False,57958.0,2.0,True,1.563318380257667,-0.5001413004716061
116230,2,1.0,11.0,4.0,2007.0,4,6,True,False,48886.0,2.0,False,1.548216997162855,-0.5001412951790711
67322,2,1.0,21.0,1.0,1997.0,3,6,True,False,66892.0,2.0,True,0.24956595291040595,-0.5001413176944706
95449,2,1.0,5.0,4.0,1976.0,3,4,True,False,121915.0,2.0,True,0.1694145473117172,-0.5001413875948734
125872,1,1.0,18.0,3.0,2006.0,4,6,False,False,44000.0,2.0,True,-0.26441070715235193,-0.5001413348819335
94965,2,1.0,5.0,4.0,1982.0,1,2,False,False,44253.0,1.0,False,-0.5479283104533634,-0.500141389187944
141151,2,1.0,6.0,4.0,1990.0,3,4,True,False,44242.0,2.0,False,-1.4090738171312394,-0.5001413785497718
103714,1,1.0,25.0,1.0,2008.0,4,6,True,False,62702.0,2.0,False,-0.6357526310237193,-0.5001412485552016
135606,1,1.0,21.0,1.0,2009.0,1,6,False,False,38915.0,2.0,True,-1.4372259458683017,-0.5001413844618342
151303,2,1.0,12.0,3.0,2005.0,3,6,True,False,43196.0,3.0,False,-0.7932171427004092,-0.5001413283503435
29540,3,1.0,6.0,4.0,2002.0,1,2,True,False,41411.0,3.0,False,1.8309333580153901,-0.5001413115699987
38624,1,1.0,6.0,4.0,2006.0,1,2,True,False,45177.0,2.0,False,-0.5102563349991587,-0.5001413377848624
100154,2,1.0,6.0,4.0,1980.0,1,2,False,True,88954.0,2.0,True,0.06451968847686122,-0.5001413838954091
126265,1,1.0,5.0,4.0,1995.0,3,2,False,False,62456.0,2.0,True,0.7197187251610823,-0.5001412909662841
6746,1,1.0,30.0,1.0,2010.0,4,6,False,False,56608.0,1.0,True,0.39490318481753484,-0.5001413325985321
3127,1,1.0,12.0,3.0,2005.0,4,6,True,False,43197.0,2.0,False,-0.7932171427004092,-0.5001413283503435
148823,2,1.0,6.0,4.0,1995.0,4,2,True,False,46188.0,2.0,False,1.852852092111606,-0.5001413512374595
31134,3,2.0,11.0,4.0,2006.0,3,6,True,False,48298.0,2.0,False,2.0147573882056466,-0.5001413119417152
59326,3,1.0,13.0,4.0,2005.0,1,6,True,False,89261.0,3.0,True,0.8202950230030899,-0.5001413268811783
36909,1,1.0,5.0,4.0,1991.0,4,2,True,False,75302.0,1.0,True,0.5431601985281277,-0.5001412850896233
61575,2,1.0,25.0,1.0,1992.0,3,6,False,False,66505.0,2.0,True,-1.0013500539514784,-0.5001413812402913
30659,2,2.0,26.0,1.0,2007.0,3,6,True,False,47726.0,3.0,False,-0.6668517023250424,-0.5001412669640187
139970,2,1.0,6.0,4.0,1990.0,1,4,True,False,54832.0,2.0,False,0.18440728736276266,-0.5001413035692436
14378,1,1.0,6.0,4.0,1999.0,1,2,False,False,64123.0,2.0,True,-1.3595733302781687,-0.5001413404222794
140265,2,1.0,18.0,3.0,2001.0,4,6,True,False,44478.0,3.0,False,-0.2619254975243393,-0.500141267105625
16815,2,1.0,14.0,3.0,2000.0,3,6,False,False,51147.0,2.0,True,-1.360632599955711,-0.5001413273768003
26352,1,1.0,26.0,1.0,2006.0,1,6,False,False,92360.0,1.0,True,-0.6480700361199198,-0.5001412967190395
58327,2,1.0,7.0,4.0,2001.0,4,2,False,False,37612.0,2.0,False,3.714790157953244,-0.5001412976571812
147270,2,2.0,18.0,1.0,2000.0,1,6,False,False,65210.0,3.0,True,-0.4825251980570046,-0.5001412869482058
32254,2,1.0,14.0,4.0,2004.0,1,6,True,True,71761.0,2.0,True,-0.9267530239696621,-0.5001412385719585
6188,3,2.0,19.0,1.0,2002.0,4,6,True,False,107405.0,3.0,True,0.6607798738737422,-0.500141363504104
93697,2,1.0,18.0,1.0,1998.0,3,6,True,False,59015.0,2.0,True,-0.8081419808489319,-0.5001413057287394
136312,2,1.0,6.0,4.0,1995.0,4,2,True,False,47480.0,2.0,True,-1.3561239136360304,-0.500141264468208
12241,2,1.0,18.0,4.0,2009.0,3,6,False,False,45933.0,2.0,False,2.9580506164128897,-0.5001412875677332
146634,1,1.0,23.0,3.0,2006.0,3,6,True,False,62851.0,2.0,False,-0.15113675356076858,-0.5001412570692795
13048,3,1.0,6.0,4.0,1985.0,1,4,True,False,102539.0,2.0,True,-0.27321079370408397,-0.5001413821076297
110612,2,1.0,5.0,4.0,1988.0,3,4,True,True,94525.0,2.0,True,0.24974249785659863,-0.5001413678230957
10252,1,1.0,20.0,1.0,2008.0,4,6,True,False,92360.0,2.0,True,-0.6480700361199198,-0.5001412967190395
8962,2,2.0,10.0,4.0,2008.0,4,6,True,False,38384.0,2.0,False,1.7561054615653051,-0.5001412779739074
148473,2,2.0,13.0,3.0,2006.0,4,6,True,False,64661.0,3.0,True,-1.401495964822892,-0.5001413100300304
150045,2,1.0,22.0,1.0,1996.0,4,6,True,False,74931.0,2.0,True,1.5505664029860151,-0.5001412409969661
35936,1,1.0,6.0,4.0,1984.0,3,2,True,False,70305.0,2.0,True,0.22421138255240167,-0.500141332616233
41702,2,1.0,6.0,4.0,1988.0,4,2,True,False,129541.0,2.0,False,0.33455197396017083,-0.5001413099946288
140700,3,1.0,6.0,4.0,1996.0,1,2,True,False,37228.0,2.0,False,-2.9179219904679585,-0.5001412534229176
106078,2,1.0,6.0,4.0,1994.0,3,2,True,False,47480.0,2.0,True,-1.3561239136360304,-0.500141264468208
78650,2,1.0,8.0,3.0,2010.0,4,6,True,False,63444.0,2.0,False,1.295377473368355,-0.5001413496443887
129705,1,1.0,16.0,1.0,2005.0,4,6,False,False,74639.0,0.0,True,-0.02118609273850703,-0.5001413722482921
7135,2,2.0,16.0,3.0,2005.0,4,6,False,False,36869.0,2.0,False,1.8286382737141134,-0.5001412782748208
10342,1,1.0,20.0,1.0,2004.0,1,6,True,False,75806.0,2.0,True,-0.7609908998190212,-0.5001413049499048
97482,3,1.0,6.0,4.0,2000.0,2,2,True,False,34694.0,3.0,False,2.315168984824869,-0.500141285602946
124733,2,1.0,16.0,1.0,1986.0,1,2,True,False,128623.0,2.0,True,-0.5035476270415209,-0.5001413375370514
121408,1,1.0,24.0,1.0,2003.0,1,6,True,False,56631.0,2.0,True,-0.3642944055898426,-0.50014126091035
3480,2,1.0,28.0,1.0,2002.0,3,6,True,False,77424.0,2.0,True,0.41808489429857176,-0.5001412625388223
8262,1,1.0,18.0,1.0,2007.0,1,6,False,False,66217.0,2.0,False,1.4788348332855867,-0.5001413560874748
102689,1,1.0,16.0,3.0,2007.0,1,6,True,False,62834.0,1.0,True,0.8727831935619544,-0.5001412319518646
3940,2,1.0,6.0,4.0,1984.0,4,2,True,False,66766.0,2.0,True,-0.13551931600763245,-0.5001413145614315
86946,3,2.0,18.0,3.0,2009.0,4,6,False,False,69620.0,2.0,False,-0.3738006719265384,-0.5001413555033488
14335,2,1.0,6.0,4.0,1986.0,4,2,False,False,55733.0,2.0,False,-0.35827829703672187,-0.5001413840193146
76775,2,2.0,22.0,1.0,2005.0,1,6,False,False,58879.0,3.0,True,-1.4335320823774476,-0.5001412488207133
25644,3,2.0,27.0,4.0,2009.0,4,6,True,False,59645.0,3.0,True,-1.2417092080839354,-0.5001413284919498
107031,2,2.0,16.0,3.0,2004.0,4,6,True,True,78197.0,3.0,True,-0.6127610468694181,-0.5001413316780913
102664,2,1.0,6.0,4.0,2003.0,4,2,True,False,45307.0,2.0,True,-0.5111118989694218,-0.5001412914265045
42369,1,1.0,10.0,3.0,2005.0,3,6,False,False,54191.0,2.0,False,-0.4549841864416828,-0.5001413492018691
139263,1,0.0,27.0,3.0,2012.0,1,6,False,False,75110.0,0.0,False,1.473470582995643,-0.49989747639664023
69663,2,1.0,6.0,4.0,1996.0,3,4,True,False,43406.0,2.0,False,-0.7119928870437318,-0.50014128726682
64454,1,1.0,6.0,1.0,1997.0,3,2,True,False,41055.0,2.0,False,-1.9613335697698462,-0.5001412776729941
113834,3,2.0,8.0,4.0,2006.0,4,6,True,False,60602.0,2.0,True,-1.3835562822075858,-0.5001412721326481
75771,3,0.0,24.0,1.0,1992.0,3,6,False,False,87507.0,0.0,False,0.11380288924220619,-0.5001413549192228
127135,3,1.0,18.0,1.0,1998.0,3,6,True,False,90890.0,2.0,True,0.3055442812528455,-0.5001412599014052
76869,2,1.0,24.0,4.0,2014.0,4,6,False,False,80006.0,2.0,True,-0.6532441610831276,-0.49981195715687615
99349,2,1.0,6.0,4.0,1994.0,3,2,True,True,69605.0,2.0,True,-1.0498591730295297,-0.5001413251819029
128023,2,1.0,12.0,4.0,1998.0,4,6,True,False,122170.0,3.0,True,0.12591658863122412,-0.5001413573973329
20674,1,1.0,18.0,1.0,1991.0,1,6,False,False,123204.0,2.0,True,-0.3717364540934339,-0.5001412894263157
52247,2,2.0,12.0,3.0,2005.0,4,6,False,False,77867.0,3.0,True,0.3933142803013182,-0.5001413402629723
35416,1,1.0,20.0,1.0,2011.0,4,6,False,False,44711.0,2.0,True,-1.323789027710876,-0.5001412354389193
25965,3,1.0,6.0,4.0,1996.0,3,2,True,False,72311.0,2.0,True,-0.22194485738841108,-0.5001413339260911
118053,2,1.0,24.0,1.0,1997.0,1,6,True,False,65996.0,2.0,False,-0.7173028158117923,-0.500141273796522
78508,2,1.0,6.0,4.0,2000.0,3,2,True,False,46352.0,2.0,True,1.7711253623772438,-0.500141310224739
47926,3,1.0,6.0,4.0,1980.0,3,2,True,False,89871.0,2.0,True,-0.663293642639041,-0.500141343679224
72122,1,1.0,27.0,1.0,2007.0,4,6,True,False,64222.0,2.0,False,-0.5679865324236574,-0.5001412398818166
85132,3,2.0,6.0,4.0,2008.0,1,2,False,False,38647.0,3.0,True,1.9432159438319543,-0.5001413154464708
106280,3,1.0,6.0,4.0,1990.0,3,4,True,False,69557.0,2.0,False,-0.26358230394307874,-0.5001413905509046
127615,2,1.0,6.0,4.0,1995.0,1,2,True,False,90890.0,2.0,True,0.3055442812528455,-0.5001412599014052
123617,3,1.0,7.0,4.0,2004.0,4,6,True,False,109755.0,2.0,True,-0.5144255118068041,-0.5001412594411848
44116,2,1.0,26.0,4.0,2010.0,4,6,False,False,120313.0,3.0,True,0.4176231613622271,-0.5001413807800709
147749,1,1.0,6.0,4.0,1997.0,4,2,False,False,81308.0,2.0,True,0.5301909351688467,-0.5001413118001089
105241,2,1.0,5.0,4.0,1980.0,3,2,True,False,80408.0,2.0,False,-0.6514922920010685,-0.5001412803458127
62007,3,1.0,6.0,4.0,1986.0,2,2,True,False,77077.0,2.0,True,-0.8323014777245414,-0.500141364743159
106589,2,1.0,18.0,1.0,1984.0,3,6,False,False,75031.0,2.0,True,-0.2706441017931983,-0.5001413757884493
41416,2,1.0,27.0,3.0,2009.0,4,6,False,False,65278.0,2.0,False,1.1805146152604586,-0.5001412972854646
43403,2,1.0,6.0,4.0,2005.0,4,2,True,False,49861.0,2.0,False,1.4181033717747509,-0.5001413222966749
62769,3,1.0,25.0,1.0,1988.0,3,6,True,False,68049.0,2.0,True,0.6080065153247256,-0.5001413555918528
39699,2,1.0,16.0,3.0,2004.0,4,6,True,False,86612.0,2.0,True,-0.589158345593473,-0.5001413441040429
87324,2,1.0,6.0,4.0,2003.0,1,2,True,False,36411.0,2.0,False,1.7583326439641556,-0.500141278097813
26483,1,1.0,15.0,1.0,1991.0,3,6,True,False,58959.0,2.0,True,-0.7897269849167378,-0.5001412796377813
93563,2,2.0,17.0,4.0,2005.0,1,6,True,False,36869.0,2.0,False,1.8286382737141134,-0.5001412782748208
98090,2,1.0,6.0,4.0,1996.0,1,2,False,False,45437.0,2.0,False,-1.7244781538015073,-0.5001413596099311
26682,3,1.0,7.0,4.0,2000.0,3,2,True,False,46278.0,2.0,False,1.8327123878583425,-0.5001412816556708
82862,3,1.0,6.0,4.0,2000.0,3,6,True,False,79007.0,2.0,True,-0.7393166125714243,-0.5001413050384088
145983,1,1.0,14.0,3.0,1994.0,3,6,True,False,67188.0,2.0,True,-0.09939550392830432,-0.5001413023124878
49222,2,1.0,6.0,4.0,1984.0,3,4,True,False,73449.0,2.0,True,0.44179623861828327,-0.5001412481480835
100412,1,1.0,21.0,1.0,2003.0,3,6,True,False,38925.0,2.0,False,-1.2230090241616856,-0.5001413371476341
141420,2,1.0,6.0,4.0,1993.0,3,2,False,False,70826.0,2.0,True,1.2081506895391965,-0.5001413575389392
48463,2,1.0,31.0,1.0,2005.0,1,6,True,False,51746.0,2.0,True,-0.5051636923188239,-0.5001413245623754
